Model,Explainer,Patient_Position,Original_Row_Index,Original_Probability,Mean_Perturbed_Probability,Mean_Absolute_Probability_Change,Class_Flip_Rate,Mean_Stability_Spearman,Std_Stability_Spearman,Mean_Stability_TopK,Std_Stability_TopK,Mean_Stability_Score,Std_Stability_Score,Minimum_Stability_Score,Maximum_Stability_Score
Random Forest,LIME,17,742,0.05099916350002751,0.04847526627038292,0.011114682399417205,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,18,260,0.8214398246445501,0.8343253776028599,0.014424676083532118,0.0,0.9845238095238095,0.028447150346067897,1.0,0.0,0.9961309523809525,0.007111787586516982,0.9761904761904762,1.0
Random Forest,LIME,19,533,0.3397753447449288,0.30867500482284155,0.054361549369372264,0.0,0.9666666666666668,0.026513163632523866,1.0,0.0,0.9916666666666668,0.006628290908130955,0.9821428571428572,1.0
Random Forest,LIME,20,140,0.3208547856233984,0.3039080767380295,0.02321606225561812,0.0,0.9714285714285715,0.02332847374079213,1.0,0.0,0.9928571428571431,0.0058321184351980224,0.9821428571428572,1.0
Random Forest,LIME,21,13,0.7823732408839028,0.760568134345584,0.042384817545957285,0.0,0.9750000000000002,0.032362564807305184,1.0,0.0,0.9937499999999998,0.008090641201826298,0.9761904761904762,1.0
Random Forest,LIME,22,17,0.4552019718432563,0.4790214799145768,0.054797210661504316,0.4,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,23,245,0.8414773162590166,0.8218443999136902,0.030900028110242124,0.0,0.9773809523809522,0.023176098016585437,1.0,0.0,0.9943452380952383,0.005794024504146362,0.9761904761904762,1.0
Random Forest,LIME,24,517,0.6152705477235568,0.6122535060063211,0.032058022546314235,0.0,0.9857142857142858,0.011664236870396045,1.0,0.0,0.9964285714285716,0.0029160592175990112,0.9940476190476191,1.0
Random Forest,LIME,25,62,0.0641827886991057,0.06367668664761016,0.006564603884029222,0.0,0.9797619047619047,0.027432663385245,1.0,0.0,0.9949404761904763,0.006858165846311249,0.9761904761904762,1.0
Random Forest,LIME,26,480,0.7696467732727228,0.730571106140016,0.08487863272427645,0.0,0.9726190476190475,0.015567496226930953,1.0,0.0,0.9931547619047623,0.0038918740567327305,0.9821428571428572,1.0
Random Forest,LIME,27,629,0.022464810226457247,0.024078219149252147,0.004073867462070221,0.0,0.9952380952380953,0.009523809523809488,1.0,0.0,0.9988095238095237,0.002380952380952373,0.9940476190476191,1.0
Random Forest,LIME,28,64,0.6313505199429709,0.6126781062422612,0.038129331255783674,0.0,0.9904761904761905,0.011664236870396045,1.0,0.0,0.9976190476190476,0.0029160592175990112,0.9940476190476191,1.0
Random Forest,LIME,29,3,0.024320060430759256,0.024005109602038027,0.005159838090007996,0.0,0.9928571428571427,0.01091089451179958,1.0,0.0,0.9982142857142857,0.0027277236279498952,0.9940476190476191,1.0
Random Forest,LIME,30,158,0.0427685672746858,0.043922305026430214,0.007589333533743482,0.0,0.9952380952380953,0.016148404721726795,1.0,0.0,0.9988095238095237,0.0040371011804316926,0.9821428571428572,1.0
Random Forest,LIME,31,83,0.01609295005342181,0.022818269723359853,0.008920638822395539,0.0,0.9964285714285712,0.008501700510170029,1.0,0.0,0.9991071428571431,0.002125425127542507,0.9940476190476191,1.0
Random Forest,LIME,32,437,0.5668825459191442,0.5889177146637348,0.0508385231087346,0.05,0.9619047619047618,0.03140691894826883,1.0,0.0,0.9904761904761907,0.007851729737067206,0.9761904761904762,1.0
Random Forest,LIME,33,153,0.5361149801140555,0.5768867746646945,0.04963937428530636,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,34,469,0.730449897336407,0.7851655884060742,0.05815704854460779,0.0,0.9976190476190476,0.007142857142857117,1.0,0.0,0.9994047619047619,0.0017857142857142792,0.9940476190476191,1.0
Random Forest,LIME,35,124,0.19579859275479594,0.19575117684369375,0.017294412439950453,0.0,0.9857142857142858,0.017496355305594083,1.0,0.0,0.9964285714285716,0.004374088826398516,0.9821428571428572,1.0
Random Forest,LIME,36,305,0.3314193854121509,0.32165713858491346,0.039998725059506995,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442437,0.9940476190476191,1.0
Random Forest,LIME,37,767,0.07930783360212129,0.08802057516749502,0.01763641910863358,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,LIME,38,746,0.7037070212233645,0.6996956624133162,0.013507076213658608,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,39,345,0.6468934737295678,0.6534434236232344,0.0586194305175209,0.0,0.9857142857142858,0.017496355305594086,0.9333333333333333,0.13333333333333333,0.9630952380952381,0.06798755221535653,0.8273809523809523,1.0
Random Forest,LIME,40,745,0.5530676465683917,0.5468972077347436,0.03034394249802802,0.05,0.9904761904761905,0.011664236870396045,0.95,0.11902380714238084,0.9726190476190476,0.06106342192015317,0.8273809523809523,1.0
Random Forest,LIME,41,596,0.35515270246573205,0.3619149281735077,0.018381695410212416,0.0,0.9904761904761905,0.017496355305594086,1.0,0.0,0.9976190476190476,0.004374088826398516,0.9821428571428572,1.0
Random Forest,LIME,42,279,0.1143018881448683,0.10762483517038708,0.011686597819584704,0.0,0.9892857142857142,0.011845088536983529,1.0,0.0,0.9973214285714288,0.0029612721342458822,0.9940476190476191,1.0
Random Forest,LIME,43,264,0.5564216740389948,0.5563796182151187,0.024992248808067007,0.05,0.9833333333333334,0.021428571428571384,1.0,0.0,0.9958333333333333,0.005357142857142839,0.9821428571428572,1.0
Random Forest,LIME,44,380,0.23876365213286008,0.23695208886911207,0.03321639681461701,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,LIME,45,560,0.4687597003491146,0.4491175646074523,0.023936864335907717,0.0,0.9892857142857142,0.02191899123752614,0.9833333333333332,0.0726483157256779,0.9889880952380953,0.03747046266811179,0.8273809523809523,1.0
Random Forest,LIME,46,276,0.11210280384395138,0.15288219817575677,0.053003972339476645,0.0,0.9785714285714284,0.0071428571428571175,1.0,0.0,0.9946428571428573,0.0017857142857142794,0.9940476190476191,1.0
Random Forest,LIME,47,501,0.1271548428489943,0.13205876720634105,0.03016468457621211,0.0,0.9976190476190476,0.007142857142857117,1.0,0.0,0.9994047619047619,0.0017857142857142792,0.9940476190476191,1.0
Random Forest,LIME,48,415,0.7088717771601232,0.7087672952926117,0.013865484715989806,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,49,535,0.47228199755854167,0.5149764135015236,0.08805312014928124,0.6,0.9821428571428573,0.024829349541207368,1.0,0.0,0.9955357142857144,0.006207337385301844,0.9761904761904762,1.0
Random Forest,LIME,50,558,0.4536183207901131,0.46242241127383404,0.027441522903774974,0.15,0.9833333333333332,0.01325658181626192,0.7999999999999999,0.16329931618554525,0.8958333333333334,0.08446300629924666,0.8214285714285714,1.0
Random Forest,LIME,51,484,0.7867417996991796,0.7697600584416485,0.016981741257531068,0.0,0.9845238095238095,0.01135641906448741,1.0,0.0,0.9961309523809525,0.002839104766121852,0.9940476190476191,1.0
Random Forest,LIME,52,428,0.5843771253412099,0.5978254137421707,0.02310277758917197,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,53,89,0.0182206358744924,0.023613630927902907,0.010063502376074682,0.0,0.9952380952380953,0.00952380952380949,1.0,0.0,0.9988095238095239,0.0023809523809523725,0.9940476190476191,1.0
Random Forest,LIME,54,756,0.670191604973334,0.6795669369647716,0.018231681307420387,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,55,531,0.3939729721371352,0.39826594100843743,0.041466986167830275,0.0,0.9178571428571429,0.021918991237526192,1.0,0.0,0.9794642857142856,0.005479747809381563,0.9761904761904762,0.9940476190476191
Random Forest,LIME,56,712,0.733897112429058,0.7126924595806226,0.037235399631250485,0.0,0.975,0.005189165408976998,0.9666666666666666,0.1,0.9770833333333335,0.050901558710302025,0.8214285714285714,0.9940476190476191
Random Forest,LIME,57,532,0.3607639807424199,0.3615153628545006,0.01222546746152777,0.0,0.9976190476190476,0.007142857142857117,1.0,0.0,0.9994047619047619,0.0017857142857142792,0.9940476190476191,1.0
Random Forest,LIME,58,355,0.8526297825954193,0.8404350323188094,0.03213645750540309,0.0,0.9726190476190478,0.02413468444370628,1.0,0.0,0.993154761904762,0.00603367111092657,0.9761904761904762,1.0
Random Forest,LIME,59,713,0.201795376391476,0.19078102046321918,0.018559554967106894,0.0,0.9976190476190476,0.007142857142857117,1.0,0.0,0.9994047619047619,0.0017857142857142792,0.9940476190476191,1.0
Random Forest,LIME,60,440,0.8576049607975813,0.8524001570576217,0.0090221704492638,0.0,0.9797619047619047,0.015567496226930941,1.0,0.0,0.9949404761904764,0.0038918740567327305,0.9821428571428572,1.0
Random Forest,LIME,61,311,0.32653324800281214,0.33949841518492396,0.021649915962387394,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,LIME,62,494,0.06432234576744648,0.06406619708838965,0.003192517542795812,0.0,0.9821428571428571,0.021128856368212868,1.0,0.0,0.9955357142857144,0.00528221409205321,0.9821428571428572,1.0
Random Forest,LIME,63,235,0.8800731418612916,0.8753159940964933,0.015702000955226676,0.0,0.9785714285714284,0.019777675864090613,1.0,0.0,0.9946428571428573,0.0049444189660226455,0.9821428571428572,1.0
Random Forest,LIME,64,650,0.009470166550666851,0.010084385223240826,0.002707113677819737,0.0,0.9976190476190476,0.007142857142857117,1.0,0.0,0.9994047619047619,0.0017857142857142792,0.9940476190476191,1.0
Random Forest,LIME,65,724,0.5038038240095261,0.4652934001303076,0.04137723918715587,0.85,0.9511904761904763,0.02864573670360941,1.0,0.0,0.9877976190476193,0.007161434175902344,0.9761904761904762,1.0
Random Forest,LIME,66,332,0.8725561778235518,0.8685563895523136,0.013008479319865946,0.0,0.9845238095238095,0.01886068990208908,1.0,0.0,0.9961309523809525,0.004715172475522263,0.9821428571428572,1.0
Random Forest,LIME,67,418,0.03495999672379615,0.03847289158817238,0.01036849842002412,0.0,0.9773809523809524,0.019158901118370295,1.0,0.0,0.9943452380952381,0.004789725279592567,0.9821428571428572,1.0
Random Forest,LIME,68,410,0.43796696507219146,0.433927856241527,0.03913130684134466,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,LIME,69,743,0.7627982706777439,0.7611659481733262,0.007771565882727744,0.0,0.980952380952381,0.020756661635907923,1.0,0.0,0.9952380952380953,0.005189165408976974,0.9821428571428572,1.0
Random Forest,LIME,70,419,0.1411593543409136,0.1555211776643796,0.042545998802354115,0.0,0.9928571428571429,0.010910894511799581,1.0,0.0,0.9982142857142857,0.0027277236279498952,0.9940476190476191,1.0
Random Forest,LIME,71,527,0.04538725659334133,0.05478993575668643,0.012923464805562699,0.0,0.9916666666666665,0.011356419064487406,1.0,0.0,0.9979166666666668,0.0028391047661218524,0.9940476190476191,1.0
Random Forest,LIME,72,351,0.5203827248530303,0.5303721815908033,0.02070791604222228,0.1,0.9440476190476191,0.03037464481469778,1.0,0.0,0.9860119047619047,0.007593661203674443,0.9761904761904762,1.0
Random Forest,LIME,73,618,0.6490415046781745,0.6267644733002591,0.04625124642606088,0.1,0.9904761904761905,0.011664236870396045,1.0,0.0,0.9976190476190476,0.0029160592175990112,0.9940476190476191,1.0
Random Forest,LIME,74,407,0.017722475432712655,0.022522712362648724,0.006741017044606437,0.0,0.9869047619047617,0.021918991237526105,1.0,0.0,0.9967261904761905,0.005479747809381519,0.9821428571428572,1.0
Random Forest,LIME,75,243,0.27946222582691377,0.2882970074116488,0.055903274817177454,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,76,190,0.07858033325745199,0.06642551584771655,0.013299666063343,0.0,0.9857142857142858,0.011664236870396045,1.0,0.0,0.9964285714285716,0.0029160592175990112,0.9940476190476191,1.0
Random Forest,LIME,77,187,0.6353548640375103,0.6154085047302367,0.038788380681323606,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,78,496,0.09107772771905402,0.11974041335492289,0.040233368979607706,0.0,0.9857142857142858,0.011664236870396045,1.0,0.0,0.9964285714285716,0.0029160592175990112,0.9940476190476191,1.0
Random Forest,LIME,79,441,0.046962278765183885,0.05373961111409117,0.012101110466377532,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,80,430,0.04037882898356936,0.04187161005912054,0.004744820246736126,0.0,0.9666666666666666,0.029546842014263934,1.0,0.0,0.9916666666666668,0.0073867105035659835,0.9761904761904762,1.0
Random Forest,LIME,81,698,0.49633756661675366,0.4874160425989764,0.06406619421569751,0.4,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,82,513,0.04310488187860017,0.038514500435346925,0.015003000790704449,0.0,0.982142857142857,0.010309826235528995,1.0,0.0,0.9955357142857144,0.0025774565588822483,0.9940476190476191,1.0
Random Forest,LIME,83,304,0.4365805285763197,0.4607397284355432,0.061407273847838464,0.25,0.9785714285714284,0.027042420694286987,1.0,0.0,0.9946428571428573,0.006760605173571745,0.9761904761904762,1.0
Random Forest,LIME,84,82,0.36771971255612196,0.37082054782707313,0.019265866624163443,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,85,563,0.10180345396872459,0.13392985270968005,0.0699140525044494,0.0,0.9928571428571427,0.01091089451179958,1.0,0.0,0.9982142857142857,0.0027277236279498952,0.9940476190476191,1.0
Random Forest,LIME,86,722,0.4903096323474936,0.5222252597242011,0.045804218955431894,0.6,0.9726190476190475,0.02030800251099042,1.0,0.0,0.993154761904762,0.005077000627747596,0.9821428571428572,1.0
Random Forest,LIME,87,199,0.45001212041049454,0.4630318807113323,0.015477381756875932,0.05,0.9952380952380953,0.00952380952380949,1.0,0.0,0.9988095238095239,0.0023809523809523725,0.9940476190476191,1.0
Random Forest,LIME,88,112,0.10005536600961099,0.10445403853297679,0.02118743289630451,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,89,162,0.2930485346926291,0.3599987495293117,0.07223814252764235,0.0,0.9666666666666668,0.02048172682629194,1.0,0.0,0.9916666666666669,0.0051204317065729745,0.9821428571428572,1.0
Random Forest,LIME,90,24,0.7900581456446653,0.7806532002707918,0.016225961501706132,0.0,0.9833333333333332,0.023928275288383056,0.9333333333333332,0.13333333333333336,0.9625000000000001,0.07138143285838482,0.8095238095238095,1.0
Random Forest,LIME,91,215,0.723954271822297,0.7418586107647653,0.025766100763377413,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,LIME,92,42,0.15421952148634177,0.16415938465776414,0.01667974827414049,0.0,0.980952380952381,0.020756661635907926,1.0,0.0,0.9952380952380955,0.005189165408976975,0.9821428571428572,1.0
Random Forest,LIME,93,366,0.3672805589870621,0.32978368487947873,0.06554909402833191,0.0,0.9845238095238095,0.021658815950786,1.0,0.0,0.9961309523809524,0.005414703987696504,0.9761904761904762,1.0
Random Forest,LIME,94,402,0.5371669884857627,0.5664498757790821,0.03580567849175954,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,LIME,95,88,0.6177328098408751,0.6313619927562608,0.019742354280197032,0.0,0.9928571428571427,0.01091089451179958,0.9333333333333332,0.13333333333333336,0.9648809523809524,0.06877254320157646,0.8273809523809523,1.0
Random Forest,LIME,96,486,0.6134840804859168,0.6095273518736907,0.013340004309300579,0.0,0.9761904761904759,0.0075292325242104175,1.0,0.0,0.9940476190476193,0.0018823081310526,0.9880952380952381,1.0
Random Forest,LIME,97,436,0.7148939507163719,0.7189848315849744,0.019372960439184184,0.0,0.9916666666666668,0.01135641906448741,0.9333333333333332,0.13333333333333336,0.9645833333333332,0.06863265599008951,0.8273809523809523,1.0
Random Forest,LIME,98,399,0.7186012304052114,0.7014069001554875,0.022045535212932295,0.0,0.9880952380952379,0.017657615445465822,1.0,0.0,0.9970238095238099,0.00441440386136645,0.9821428571428572,1.0
Random Forest,LIME,99,488,0.022644048391095926,0.03079269153749009,0.010209090675069015,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,100,615,0.038580913415239323,0.05685140722272458,0.025526864864902826,0.0,0.9892857142857142,0.011845088536983529,1.0,0.0,0.9973214285714288,0.0029612721342458822,0.9940476190476191,1.0
Random Forest,LIME,101,481,0.38113650057659226,0.3959192824929625,0.04916596184353098,0.05,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,102,139,0.22057545438987844,0.22014369117265148,0.05053698996996314,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,103,570,0.28306665733948533,0.2758813924222609,0.01775537059467826,0.0,0.9928571428571427,0.01091089451179958,1.0,0.0,0.9982142857142857,0.0027277236279498952,0.9940476190476191,1.0
Random Forest,LIME,104,300,0.8644147893753298,0.8513189328430057,0.017252759103940807,0.0,0.9845238095238095,0.017292665531349897,1.0,0.0,0.9961309523809525,0.00432316638283747,0.9821428571428572,1.0
Random Forest,LIME,105,736,0.09410511846562963,0.13605130482406863,0.05298395954221778,0.0,0.9928571428571429,0.010910894511799581,1.0,0.0,0.9982142857142857,0.0027277236279498952,0.9940476190476191,1.0
Random Forest,LIME,106,445,0.7883702989099587,0.7845578801499083,0.013265758566538444,0.0,0.919047619047619,0.06088910405973532,1.0,0.0,0.9797619047619047,0.015222276014933837,0.9464285714285714,1.0
Random Forest,LIME,107,447,0.17277666628639202,0.17592359929920637,0.0245982058099824,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,108,489,0.6311333515444424,0.6366122300467465,0.010768763930073061,0.0,0.9464285714285715,0.027016204090262425,0.9,0.1527525231651947,0.9366071428571431,0.07699710197891821,0.8095238095238095,0.9940476190476191
Random Forest,LIME,109,330,0.2088263183438083,0.20047698274519093,0.015960032191553248,0.0,0.9892857142857142,0.011845088536983529,1.0,0.0,0.9973214285714288,0.0029612721342458822,0.9940476190476191,1.0
Random Forest,LIME,110,144,0.4531478387175312,0.49967605904499723,0.06979636732118902,0.5,0.9976190476190476,0.007142857142857117,1.0,0.0,0.9994047619047619,0.0017857142857142792,0.9940476190476191,1.0
Random Forest,LIME,111,185,0.9151381186067348,0.8990238599541035,0.019187523238745747,0.0,0.9726190476190476,0.030374644814697777,1.0,0.0,0.9931547619047618,0.007593661203674447,0.9761904761904762,1.0
Random Forest,LIME,112,584,0.6233793574463246,0.5993809194883439,0.05395406861581924,0.05,0.9464285714285715,0.030929478706587094,1.0,0.0,0.9866071428571429,0.007732369676646776,0.9761904761904762,1.0
Random Forest,LIME,113,164,0.6557596641067704,0.6182949544163643,0.04027554623482439,0.05,0.9869047619047618,0.017617438793986553,1.0,0.0,0.9967261904761907,0.004404359698496634,0.9821428571428572,1.0
Random Forest,LIME,114,309,0.5968398662417665,0.6307825256230839,0.038056022303602034,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442437,0.9940476190476191,1.0
Random Forest,LIME,115,127,0.1941629785746364,0.1826547289564607,0.02422618321305911,0.0,0.9952380952380953,0.009523809523809488,1.0,0.0,0.9988095238095237,0.002380952380952373,0.9940476190476191,1.0
Random Forest,LIME,116,763,0.40848462990309814,0.4257657379294216,0.01940004824858167,0.0,0.9595238095238093,0.03458533106269988,1.0,0.0,0.9898809523809525,0.008646332765674974,0.9761904761904762,1.0
Random Forest,LIME,117,310,0.08864817206287906,0.09327777547807366,0.01814370001374508,0.0,0.9952380952380953,0.009523809523809488,1.0,0.0,0.9988095238095237,0.002380952380952373,0.9940476190476191,1.0
Random Forest,LIME,118,740,0.7865897338937708,0.7892812341199316,0.014531236007649218,0.0,0.9773809523809522,0.009144221128414993,0.7166666666666666,0.11902380714238085,0.8526785714285714,0.061077200831826356,0.8214285714285714,1.0
Random Forest,LIME,119,347,0.10384217013860918,0.10871180950526875,0.013138494558843286,0.0,0.925,0.027432663385245047,1.0,0.0,0.98125,0.006858165846311274,0.9761904761904762,1.0
Random Forest,LIME,120,247,0.7511406988872981,0.7562132990506287,0.018442793206203328,0.0,0.9797619047619047,0.01556749622693095,1.0,0.0,0.9949404761904764,0.0038918740567327305,0.9880952380952381,1.0
Random Forest,LIME,121,6,0.06234759112723906,0.07757516718021441,0.017410542425238543,0.0,0.9976190476190474,0.0071428571428571175,1.0,0.0,0.999404761904762,0.0017857142857142794,0.9940476190476191,1.0
Random Forest,LIME,122,674,0.33769304308571696,0.36416676101416634,0.03198958730579473,0.0,0.9714285714285715,0.02451340509758808,0.9666666666666666,0.1,0.9761904761904763,0.0509615590309619,0.8214285714285714,1.0
Random Forest,LIME,123,258,0.5349697289388277,0.5491935605804563,0.019648143843156912,0.0,0.9928571428571429,0.010910894511799581,1.0,0.0,0.9982142857142857,0.0027277236279498952,0.9940476190476191,1.0
Random Forest,LIME,124,198,0.4284292288759125,0.42000894597042393,0.019905318520278426,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,LIME,125,238,0.8884988776137003,0.8564435418169584,0.03700774666350708,0.0,0.9880952380952381,0.017657615445465822,1.0,0.0,0.9970238095238095,0.00441440386136645,0.9821428571428572,1.0
Random Forest,LIME,126,417,0.6922689211042268,0.6879740389252409,0.018486844093445608,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442434,0.9940476190476191,1.0
Random Forest,LIME,127,699,0.49667382631763973,0.4910599733202945,0.030100310825226052,0.35,0.9809523809523808,0.020756661635907923,1.0,0.0,0.9952380952380955,0.005189165408976974,0.9821428571428572,1.0
Random Forest,LIME,128,205,0.058820996265539945,0.06569914035369637,0.009390188569478567,0.0,0.994047619047619,0.010309826235528995,1.0,0.0,0.9985119047619048,0.0025774565588822487,0.9940476190476191,1.0
Random Forest,LIME,129,543,0.21681726186970762,0.21324818334247864,0.00972163586858744,0.0,0.9976190476190476,0.007142857142857117,1.0,0.0,0.9994047619047619,0.0017857142857142792,0.9940476190476191,1.0
Random Forest,LIME,130,554,0.15478404029859744,0.15754483298953537,0.031222022546457468,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,131,244,0.6855188644023626,0.614463478877079,0.07105538552528376,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442437,0.9940476190476191,1.0
Random Forest,LIME,132,94,0.24064714259889688,0.25330991680098147,0.022621934017297667,0.0,0.9964285714285716,0.008501700510170029,1.0,0.0,0.9991071428571429,0.0021254251275425076,0.9940476190476191,1.0
Random Forest,LIME,133,424,0.763858109255345,0.7805013729260687,0.02666908584089981,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442437,0.9940476190476191,1.0
Random Forest,LIME,134,212,0.8166814591068078,0.8184019459533717,0.013946925142819023,0.0,0.9488095238095239,0.02413468444370633,0.7166666666666666,0.11902380714238085,0.8455357142857144,0.06261256869433965,0.8095238095238095,0.9940476190476191
Random Forest,LIME,135,697,0.03848888127658635,0.05090694490560134,0.012418063629014996,0.0,0.9571428571428573,0.029738085706659024,1.0,0.0,0.9892857142857144,0.007434521426664753,0.9761904761904762,1.0
Random Forest,LIME,136,679,0.0688978577926585,0.07425329565919905,0.010490956181319752,0.0,0.9869047619047621,0.01761743879398655,1.0,0.0,0.9967261904761907,0.004404359698496634,0.9821428571428572,1.0
Random Forest,LIME,137,589,0.03638378886098309,0.040045021349410154,0.004956749460575037,0.0,0.9476190476190478,0.029738085706659017,1.0,0.0,0.9869047619047621,0.007434521426664749,0.9761904761904762,1.0
Random Forest,LIME,138,421,0.011486946184968943,0.017863723864787292,0.007336717333825878,0.0,0.9952380952380953,0.009523809523809488,1.0,0.0,0.9988095238095237,0.002380952380952373,0.9940476190476191,1.0
Random Forest,LIME,139,734,0.15730697398853835,0.14836334087807684,0.013192769276764039,0.0,0.9642857142857142,0.030583887092059798,1.0,0.0,0.9910714285714288,0.007645971773014941,0.9761904761904762,1.0
Random Forest,LIME,140,268,0.013665195414583676,0.021954349166068553,0.009146808558312975,0.0,0.9773809523809522,0.029618703106249342,1.0,0.0,0.9943452380952383,0.007404675776562338,0.9761904761904762,1.0
Random Forest,LIME,141,635,0.5064733993374539,0.5328535178255572,0.03267002979302782,0.1,0.9857142857142854,0.011664236870396045,1.0,0.0,0.9964285714285717,0.0029160592175990112,0.9940476190476191,1.0
Random Forest,LIME,142,87,0.08565843695158327,0.10580168770740757,0.02188263925208554,0.0,0.9952380952380953,0.009523809523809488,1.0,0.0,0.9988095238095239,0.0023809523809523725,0.9940476190476191,1.0
Random Forest,LIME,143,75,0.0071346881030096435,0.011211543961714837,0.00448848183847689,0.0,0.9845238095238094,0.021658815950785965,1.0,0.0,0.9961309523809525,0.005414703987696484,0.9821428571428572,1.0
Random Forest,LIME,144,537,0.13686340088464916,0.13682101555668738,0.006481312204462848,0.0,0.9821428571428573,0.027016204090262393,0.9833333333333332,0.0726483157256779,0.987202380952381,0.04226923980611488,0.8035714285714286,1.0
Random Forest,LIME,145,38,0.1897755396439554,0.2204173199573612,0.03963391018826363,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442437,0.9940476190476191,1.0
Random Forest,LIME,146,298,0.5270449118597743,0.5565409504014689,0.029496038541694643,0.0,0.975,0.024368439869593698,0.9166666666666666,0.14433756729740646,0.9520833333333334,0.0736142530241211,0.8214285714285714,1.0
Random Forest,LIME,147,115,0.7158500700946993,0.68490226167542,0.033970297133074985,0.05,0.9761904761904763,0.027147033930931826,0.95,0.11902380714238082,0.9690476190476189,0.06312330911949256,0.8095238095238095,1.0
Random Forest,LIME,148,86,0.3852229031051457,0.41794092526843374,0.0489205770067679,0.05,0.9869047619047621,0.01592748590507098,0.9,0.1527525231651947,0.9467261904761906,0.07946985890925373,0.8214285714285714,1.0
Random Forest,LIME,149,32,0.026454176707134246,0.019098989122633463,0.007788179273358123,0.0,0.9904761904761905,0.011664236870396045,1.0,0.0,0.9976190476190476,0.0029160592175990112,0.9940476190476191,1.0
Random Forest,LIME,150,637,0.1171002123564032,0.11775389194126692,0.02519360440751877,0.0,0.9952380952380953,0.00952380952380949,1.0,0.0,0.9988095238095239,0.0023809523809523725,0.9940476190476191,1.0
Random Forest,LIME,151,593,0.11543913193437633,0.11797633623268851,0.03595246285510473,0.0,0.9904761904761905,0.011664236870396045,1.0,0.0,0.9976190476190478,0.0029160592175990112,0.9940476190476191,1.0
